Species,Sunrise,spray,Sunset,DewPoint,AvgSpeed,Tmin,SeaLevel,Tmax,Cool,StnPressure,WetBulb,ResultSpeed,Tavg,ResultDir,PrecipTotal,CodeSum,Depart,SnowFall,Depth,Heat,WnvPresent
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
3,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
3,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
3,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
3,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
5,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
5,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
3,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
3,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
4,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
2,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
3,451.0,0,1904.0,59.0,7.8,64.0,30.09,74.0,4.0,29.36,63.0,7.3,69.0,15.0,0.33,19.0,-4.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,59.0,7.2,67.0,30.08,74.0,6.0,29.41,63.0,6.4,71.0,15.0,0.23,19.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1
1,457.0,0,1856.0,55.0,3.8,60.0,30.1,86.0,8.0,29.38,63.0,1.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,55.0,4.0,63.0,30.09,86.0,10.0,29.44,63.0,2.0,75.0,16.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
